post no,text,cleaned_text,likes,comments,sender,time,url,language
847.0,"#847
কুয়েটে নতুন ছিলাম, সব কিছু বুঝে উঠার আগেই যেই পরিস্থিতির শিকার হয়েছিলাম.. তারপর ট্রমাটাইজড ছিলাম অনেকদিন, ঘুম হতোনা, নিজের দেহকে ঘৃণা করতাম.. আমি সেদিন প্রতিবাদ করতে পারিনাই একে তো নতুন আসছিলাম কেবল কুয়েটে, তার উপর আপনি ছিলেন স্থানীয়, ক্ষতি হবার ভয়ে কিছু করিনাই।

আপনি ক্যাম্পাসে পরিচিত মুখ ছিলেন, ড্রিম ক্লাবের ফেমাস মেম্বার.. যখন আমার ইমিডিয়েট সিনিয়র এবং অন্যান্যদের কাছে তাদের ফ্রেন্ড হিসেবে আপনার সুনাম শুনেছিলাম অবাক হতাম.. বাহ সবাই কত ভালো ভাবে,তার আড়ালে কি আছে কেউ জানেইনা..

মনে রাইখেন, আমি ভুলে যাইনাই কিছুই, যতবার ক্যাম্পাসে আপনারে দেখতাম আমি শিউরে উঠতাম, ক্ষত প্রায় দশ মাসেও শুকায়নাই। আমি আপনার সাথে দেখা করসিলাম বলে নিজেকেও এই পাপের অংশ ভাবসিলাম, তাই তেমন কারো কাছে বলিনাই, কিন্তু আল্লাহর সাথে আপনার ডিল সেরে নিয়েন বিচার দিবসে। 

~anonymous","কুয়েটে নতুন ছিলাম, সব কিছু বুঝে উঠার আগেই যেই পরিস্থিতির শিকার হয়েছিলাম.. তারপর ট্রমাটাইজড ছিলাম অনেকদিন, ঘুম হতোনা, নিজের দেহকে ঘৃণা করতাম.. আমি সেদিন প্রতিবাদ করতে পারিনাই একে তো নতুন আসছিলাম কেবল কুয়েটে, তার উপর আপনি ছিলেন স্থানীয়, ক্ষতি হবার ভয়ে কিছু করিনাই।  আপনি ক্যাম্পাসে পরিচিত মুখ ছিলেন, ড্রিম ক্লাবের ফেমাস মেম্বার.. যখন আমার ইমিডিয়েট সিনিয়র এবং অন্যান্যদের কাছে তাদের ফ্রেন্ড হিসেবে আপনার সুনাম শুনেছিলাম অবাক হতাম.. বাহ সবাই কত ভালো ভাবে,তার আড়ালে কি আছে কেউ জানেইনা..  মনে রাইখেন, আমি ভুলে যাইনাই কিছুই, যতবার ক্যাম্পাসে আপনারে দেখতাম আমি শিউরে উঠতাম, ক্ষত প্রায় দশ মাসেও শুকায়নাই। আমি আপনার সাথে দেখা করসিলাম বলে নিজেকেও এই পাপের অংশ ভাবসিলাম, তাই তেমন কারো কাছে বলিনাই, কিন্তু আল্লাহর সাথে আপনার ডিল সেরে নিয়েন বিচার দিবসে।  ",525,54.0,anonymous,2024-08-15 13:33:03,https://www.facebook.com/61554694872000/posts/122170661408156495,Bangla
837.0,"#837
কুয়েটের একটা ভেরিফাইড ফেসবুক পেজ থাকা উচিত।কুয়েটের নামে শতশত ফেসবুক পেজ।তবে সবগুলোই মৃত।সোশ্যাল মিডিয়ার এই যুগে সোশ্যাল মিডিয়ায়ও অ্যাক্টিভ থাকা উচিত।

~anonymous('22)",কুয়েটের একটা ভেরিফাইড ফেসবুক পেজ থাকা উচিত।কুয়েটের নামে শতশত ফেসবুক পেজ।তবে সবগুলোই মৃত।সোশ্যাল মিডিয়ার এই যুগে সোশ্যাল মিডিয়ায়ও অ্যাক্টিভ থাকা উচিত। ,71,0.0,anonymous('22),2024-08-15 08:42:08,https://www.facebook.com/61554694872000/posts/122170614776156495,Bangla
836.0,"#836
- কুয়েট ক্যাম্পাস হবে মাদকমুক্ত। বুঝছো ছোট ভাই?
- জ্বী ভাই।আপনার কাছে পেপার আছে?

~anonymous",- কুয়েট ক্যাম্পাস হবে মাদকমুক্ত। বুঝছো ছোট ভাই? - জ্বী ভাই।আপনার কাছে পেপার আছে? ,267,23.0,anonymous,2024-08-15 08:41:32,https://www.facebook.com/61554694872000/posts/122170614692156495,Bangla
835.0,"#835
পকেট গেটের পেছনের দিকের একটা টং এ বসে আজকে আমি ১৭ ব্যাচের একজন জুনিয়র টিচারের সাথে কথা বলতেসিলাম। এরমধ্যে বাইরে থেকে শুনতে পাইলাম কয়েকটা ছেলে বলতেসে খানাবাড়ীর ছাত্রদলের ছেলেপেলে লালনের পেছন দিয়ে কোনো একটা হলে ঢুকে লীগের ছেলেপেলেরে পিটাবে। সবাই সাবধানে থাকিস, আর হলে যেসব ভাইরা আছে তাদের সাবধানে থাকতে বল।

সোর্স: চালায়দেন 🤲","পকেট গেটের পেছনের দিকের একটা টং এ বসে আজকে আমি ১৭ ব্যাচের একজন জুনিয়র টিচারের সাথে কথা বলতেসিলাম। এরমধ্যে বাইরে থেকে শুনতে পাইলাম কয়েকটা ছেলে বলতেসে খানাবাড়ীর ছাত্রদলের ছেলেপেলে লালনের পেছন দিয়ে কোনো একটা হলে ঢুকে লীগের ছেলেপেলেরে পিটাবে। সবাই সাবধানে থাকিস, আর হলে যেসব ভাইরা আছে তাদের সাবধানে থাকতে বল।  সোর্স: চালায়দেন 🤲",90,4.0,,2024-08-14 17:05:39,https://www.facebook.com/61554694872000/posts/122170457090156495,Bangla
833.0,"#833
আগে ভাবতাম ডিপিতে নিজের ছবি নেই এজন্য হয়তো Friend request আসে না বা কাউরে request দিলেও একসেপ্ট করে না। ক্লাসমেট বলল তোরে হয়তো চিনতেছে না। ডিপিতে নিজের ছবি দে।
দিলাম। আগে অন্তত কয়েকমাস পর পর ১/২ টা request আসত।এখন তাও আসে না।
–anonymous",আগে ভাবতাম ডিপিতে নিজের ছবি নেই এজন্য হয়তো Friend request আসে না বা কাউরে request দিলেও একসেপ্ট করে না। ক্লাসমেট বলল তোরে হয়তো চিনতেছে না। ডিপিতে নিজের ছবি দে। দিলাম। আগে অন্তত কয়েকমাস পর পর ১/২ টা request আসত।এখন তাও আসে না। –anonymous,345,16.0,,2024-08-13 15:41:51,https://www.facebook.com/61554694872000/posts/122170184270156495,Bangla
831.0,"#831
নতুন বাংলাদেশে সবই রঙিন হয়ে গেলো শুধু কুয়েট বাদে 
-বেনামি",নতুন বাংলাদেশে সবই রঙিন হয়ে গেলো শুধু কুয়েট বাদে  -বেনামি,84,1.0,,2024-08-13 13:50:44,https://www.facebook.com/61554694872000/posts/122170166756156495,Bangla
830.0,"#830
কুয়েট এর Website সংস্কার প্রসঙ্গে :
It is high time...এখনই সময় সংস্কারের...
কুয়েট এ ভর্তি হওয়ার সময় আমার সব থেকে খারাপ লাগছিলো KUET এর official  Website এর এতো বাজে অবস্থা দেখে। তখন ভাবছিলাম KUET এ ভর্তি হলে এইটা প্রশাসন কে বললে হয়তো বিবেচনা করবে। কিন্তু ১-১ এ থাকতেই বুঝছিলাম বৃথা চেষ্টা। ২ক২০-র একজন ভাই বলছিলেন, ওনারাও এমন ভাবছিলেন।কিন্তু লাভ হয় নি।। চিরকাল কি তাহলে এই Website এমন এ থাকবে?
দেশ এর Prestigious একটা Institute এর Website এমন অগোছালো আর সেকেলে আর কতদিন থাকবে..?
Senior ভাই দের দৃষ্টি আকর্ষণ করছি।।

-Nymum Rafe (CE'22)","কুয়েট এর Website সংস্কার প্রসঙ্গে : It is high time...এখনই সময় সংস্কারের... কুয়েট এ ভর্তি হওয়ার সময় আমার সব থেকে খারাপ লাগছিলো KUET এর official  Website এর এতো বাজে অবস্থা দেখে। তখন ভাবছিলাম KUET এ ভর্তি হলে এইটা প্রশাসন কে বললে হয়তো বিবেচনা করবে। কিন্তু ১-১ এ থাকতেই বুঝছিলাম বৃথা চেষ্টা। ২ক২০-র একজন ভাই বলছিলেন, ওনারাও এমন ভাবছিলেন।কিন্তু লাভ হয় নি।। চিরকাল কি তাহলে এই Website এমন এ থাকবে? দেশ এর Prestigious একটা Institute এর Website এমন অগোছালো আর সেকেলে আর কতদিন থাকবে..? Senior ভাই দের দৃষ্টি আকর্ষণ করছি।।  -Nymum Rafe (CE'22)",102,14.0,,2024-08-13 12:14:38,https://www.facebook.com/61554694872000/posts/122170145426156495,Bangla
829.0,"#829
চৌধুরী সাহেবের কোটিপতি মেয়েকে নয়, আমি চেয়েছিলাম খান সাহেবের সহজ-সরল মেয়েটিকে

huh
-anonymous","চৌধুরী সাহেবের কোটিপতি মেয়েকে নয়, আমি চেয়েছিলাম খান সাহেবের সহজ-সরল মেয়েটিকে  huh -anonymous",129,24.0,,2024-08-13 07:23:49,https://www.facebook.com/61554694872000/posts/122170096154156495,Bangla
827.0,"#827
এক সাগর ফেসবুক পোস্টের বিনিময়ে
কুয়েটে রাজনীতি নিষিদ্ধ করলো যারা
আমরা তোমাদের ভুলবোনা

-anonymous",এক সাগর ফেসবুক পোস্টের বিনিময়ে কুয়েটে রাজনীতি নিষিদ্ধ করলো যারা আমরা তোমাদের ভুলবোনা  -anonymous,271,1.0,,2024-08-13 04:10:22,https://www.facebook.com/61554694872000/posts/122170073600156495,Bangla
826.0,"#826
এত কিছু হলো।তাহলে কি পরবর্তী গরমে ক্লাস রুম গুলাতে এসি পাবো?
-পরবর্তী গরম পর্যন্ত কুয়েট এ না থাকা একটি প্রাণ",এত কিছু হলো।তাহলে কি পরবর্তী গরমে ক্লাস রুম গুলাতে এসি পাবো? -পরবর্তী গরম পর্যন্ত কুয়েট এ না থাকা একটি প্রাণ,44,1.0,,2024-08-13 03:06:36,https://www.facebook.com/61554694872000/posts/122170063736156495,Bangla
817.0,"#817 
বঙ্গের তথাকথিত এক পলিটিক্যাল শ্যাটা বড় ভাই, ""তোদের জুনিয়রদের এমন অবস্থা কেন? তোরা সামলাইতে না পারলে বল, ওদের সহ তোদের একসাথে চো*দন দিব। একসাথে হাওয়াই দিবি, নৌকা দিবি।"" 
To that বড়ভাই, ভাই আপনি কই। আপনাকে মিস করি। আপনি ছিলেন ডেপ্ট এর বাঘ, কবি ☹️

- কি বাই চিনছেন? (আর্কি-২০)","বঙ্গের তথাকথিত এক পলিটিক্যাল শ্যাটা বড় ভাই, ""তোদের জুনিয়রদের এমন অবস্থা কেন? তোরা সামলাইতে না পারলে বল, ওদের সহ তোদের একসাথে চো*দন দিব। একসাথে হাওয়াই দিবি, নৌকা দিবি।""  To that বড়ভাই, ভাই আপনি কই। আপনাকে মিস করি। আপনি ছিলেন ডেপ্ট এর বাঘ, কবি ☹️  - কি বাই চিনছেন? (আর্কি-২০)",286,12.0,,2024-08-11 20:28:02,https://www.facebook.com/61554694872000/posts/122169800000156495,Bangla
815.0,"নিচের পোষ্টটি পড়ার আগে আমি রিকুয়েস্ট করবো যে এটা পাঠিয়েছে, তাকে এবং আপনাদের সবাইকে আমাদের এই ব্যাপারে মতামতটা পড়তে। 

এই র‍্যাগ কালচারকে কখনোই আমরা ভালো চোখে দেখিনি। আমরা মনে করি যারা স্রষ্টায় বিশ্বাসী, তাদের কারও পক্ষে এই ধরনের প্র্যাক্টিসই সহনীয় মনে হবেনা। এরপরেও মাসের পর মাস আমরা সহ্য করে গিয়েছি নানান কারণে। সিআর এসিআর দের কথা তো না বললেই না। এখন একটা ঝাঁকে সবাই তো আর নীতিবান হয়না। অনেকেই হয়তো পলিটিক্স করবে বলেই এসবে অংশগ্রহণ করেছে। আবার এমনও অনেকে আছে, যারা জানতোই না যে দিন শেষে এগুলা করা হয় পলিটিকাল ছাটাই করার জন্য। তারা সহ্য করে গেছে কারণ তাদের হয়তো হলের ডাইনিং এ খাওয়ার বাধ্যবাধকতা ছিল। তারা হয়তো হলটাকে নিজের মনে করে স্বতঃস্ফূর্ত ভাবে কাজ করতো, যার মূল্য প্রিয় ভাইরা দিত র‍্যাগ দিয়ে। কিন্তু এখন যখন এই ক্রান্তিকালে সবাই সিদ্ধান্ত নিচ্ছি যে আমরা যা ফেস করেছি, তার এক বিন্দু আমাদের জুনিয়রদের ফেস করতে দিবনা; যখন আমরা সব ভুলে লড়াই করে গেলাম ন্যায় আদায়ের জন্য; যেখান থেকে যেটুক পারা যায় করলাম, এরপরেও তুমি কেন এসে আমাদের এবং জুনিয়রদের মোরাল ডাউন করছো? আমার মনে হয়না তোমার এই অধিকার আছে। 
তোমার যদি আসলেই সৎ সাহস থাকতো তুমি বলতে যে জুনিয়র যারা আসছে ওরা যাতে এগুলা ফেস না করে, সেজন্য আমি সর্বাত্মক চেষ্টা করবো। তুমি যদি আসলেও সেই র‍্যাগের কষ্ট বুঝতে, তুমি তোমার আশেপাশের যারা এগুলা নিয়ে এখনো আলাপ করছে, ওদের মানা করতে; ওদের সতর্ক করতে। কয়েকজন খারাপ থাকবেই। ভালো খারাপ মিলিয়েই এই দুনিয়া। এটা তোমার মেনে নিতেই হবে। তাই বলে একটা র‍্যান্ডম স্টেট্মেন্ট পাস করে তুমি বাকিদের চেষ্টাকে অসম্মান করতে পারোনা।
এই ক্যাম্পাসে আমরা যতদিন আছি আর যতদিন আমাদের জীবন আছে, এসব অন্যায়ের বিরুদ্ধে কথা বলবো। একটা সময় ছিল যখন ভয় পেতাম। কিন্তু সেই দিন আর নেই। এমন ভাবে নিজের পেইন পোর্টরে করার কিছু নেই যেন মনে হয় আমরা সাধে র‍্যাগ খেয়েছি। এটা যারা ফেস করেছে, কেউই এটা ডিজারভ করতো না। তাই আশা করছি এসব নেগেটিভ কথা বাদ দিয়ে আমাদের সাথে এসব কুপ্রথা নির্মূল করতে সাহায্যের হাত বাডিয়ে দিবে। আর ২ক২৩ ব্যাচকে আমরা বলতে চাই, কেউ এমন কিছু ফেস করলে আমাদের জানাবে। স্যারদের জানাবে। শুধু আমরা একা এটা শেষ করতে পারবোনা। তোমাদের হেল্প অবশ্যই লাগবে। মোটেই ভয় পাবেনা। স্বাধীন হয়েছি ভয় পাবার জন্য নয়, বরং মাথা উঁচু করে দাঁড়ানোর জন্য। 

#𝟴𝟭𝟱
A massage to the New KUETians, Batch 2k23-
হ্যাঁ, যে Rag এর কাহিনী শুনে এসেছ এতদিন, সেটা কোনো Myth, Urban Legend or KUET কে নিচে নামানর Propagonda না। এটা এত দিন কুয়েটের একটা কলঙ্ক ছিল। আসা করি এই পরিস্থিতি বদলে যাবে তবু Rag এর বিষয়টা হল শাশুরি-বউমার  মত মানে Batch 2k22, batch 2k21 এর কাছে যেভাবে Rag খেয়ে আসছে ঠিক সেভাবেই তোমাদেরকে Rag দেবার জন্য অপেক্ষায় আছে তারা। এবং Rag মানে পচানো বা গালিগালাজ সেটা না, Rag এ কি হয় তার একটা সংক্ষিপ্ত বর্ণনা দেই- তোমাকে রাত ৮ টাই ডাকবে, এরপর রুমে ঢূকার পরই ফোন গুলা Restart দিয়ে দিতে বলবে, এরপর যেভাবে দাড় করিয়ে রাখবে সেটাই কষ্টকর, তুমি হাসতে পারবে না, ডানে বায়ে তাকাতে পারবে না, এরপর কয়েকটা জিনিসের সাথে হাওয়াই দেয়া, নৌকা দেয়া, মুরগি হউয়া আরও কত কী! এগুলা শুনে মজার লাগতেছে? তুমি একটা চেয়ারে বসলে দেহ যেভাবে থাকে সেভাবে থাকতে হবে চেয়ার ছাড়া আর হাত সামনে থাকবে এটা হাওয়াই, আর নৌকাটা হল Floor এ সুয়ে শুধু মাত্র কোমরটা মাটিটে টাচ করে থেকে দেহকে নৌকার মত Bend করে হাত-পা ভূমির সাথে 45 degree তে উপরে উঠিয়ে রাখা, আর মুরগি কীভাবে হতে হয় এর একটা Idea তো পাচ্ছ, এবং এরকম মুরগি হয়ে আরও অনেকগুলা Dept এর ছেলে দের সামনে হইত তোমাকে হলরুম দিয়ে গলগল ঘুরতে হবে, এরপর cigarette এর ফিল্টার ধরিয়ে দিয়ে বলবে হলরুমের Length, width, height কত ফিল্টার এটা বের করতে, আবার একটা Coin দিয়ে বলতে পারে Floor এ রেখে ফু দিয়ে দিয়ে Coin টাকে সরিয়ে সরিয়ে হল্রুমের ডাইমেনশন গুলা কত ফু এটা বের করা। যেভাবে তোমাকে পরিচয় দেয়া শেখাবে সেটা শিখতেই এক মাস লাগবে, কিন্তু 1-1 চলে আসবে Senior রা নিজের পরিচয় তোমাকে দেবে না এবং Officially পরিচয় না দিলে তুমি senior দের নাম নিতেও পারবানা কখন। এছাড়াও আরও কিছু আছে যার এতটা অকথ্য যে এখানে লিখলে Post Approve হবে না। আর অকথ্য গালাগালির কথা আর বললাম না সেটা এতসময়ে বুঝে গেছ আসা করি। এই Rag রাত ৮ টা থেকে শুরু হয়ে চলবে রাত ৩ টা পর্যন্ত। এরপর চুল দাড়ি কাটা, Strict Dress Code তো থাকছেই।

মজার কাহিনীটা এবার বলব Rag শেষে তোমাকে হয়ত Senior রা খিচুড়ি ডিম ভাজি খাওয়াবে, এটাই ফাদ, যে তোমাকে খাওয়াবে, তোমার উপরে তার উপরে একটা Dominance চলে আসবে এবং একটা কথা বলবে এবং নিজেও বুঝে যাবা যে যারা Rag খাবে তারাই senior দের সবচেয়ে Close হবে। জিনিসটা আর কিছু না, এটা Stockholm Syndrome। Term টার সাথে হয়তো পরিচিত যে Victim নিজেই Criminal এর উপর একটা Feelings Grow করে। Stockholm syndrome describes the psychological condition of a victim who identifies with and empathizes with their captor or abuser and their goals.

এটা থেকে বেরিয়ে আসার ট্রাই করা যেতে পারে, ১ম কাজ, Hall Avoid কর, এখন এসব ভয় দিবে যে পাশের হল এর কেউ ধরে নিয়ে গেলে কে বাঁচাবে, Seat দেবে না, Provost Sir Signature দেবেন না Course Registration হবে না আরও কত কী! আর একটা জিনিষ মনে রাখবা, তোমাদের যেটা বুঝানো হবে যে Rag হল Campus এর Open Secret; Sir রা সব এ জানেন। এটা সত্যি না, Sir রা এটা জানেও না সেভাবে আর Support তো করেনই না। So, এসব কিছু হলে Sir দের জানাতে দ্বিধা বোধ করে না মোটেও। মনে রেখ, Batchmate সবার আগে, তাই কোনো batchmate হলে যাচ্ছে না এটা Ensure করা তোমাদের দায়িত্ব। আর আমি শুধু Department এর Batchmate এর কথা বলছি না।                                                                                        

শেষে এটাই বলব, Stay Strong, keep yourself together. Only you can end this abominated culture. This is now or never.

-From a regular victim of Ragging (Batch'22)","নিচের পোষ্টটি পড়ার আগে আমি রিকুয়েস্ট করবো যে এটা পাঠিয়েছে, তাকে এবং আপনাদের সবাইকে আমাদের এই ব্যাপারে মতামতটা পড়তে।   এই র‍্যাগ কালচারকে কখনোই আমরা ভালো চোখে দেখিনি। আমরা মনে করি যারা স্রষ্টায় বিশ্বাসী, তাদের কারও পক্ষে এই ধরনের প্র্যাক্টিসই সহনীয় মনে হবেনা। এরপরেও মাসের পর মাস আমরা সহ্য করে গিয়েছি নানান কারণে। সিআর এসিআর দের কথা তো না বললেই না। এখন একটা ঝাঁকে সবাই তো আর নীতিবান হয়না। অনেকেই হয়তো পলিটিক্স করবে বলেই এসবে অংশগ্রহণ করেছে। আবার এমনও অনেকে আছে, যারা জানতোই না যে দিন শেষে এগুলা করা হয় পলিটিকাল ছাটাই করার জন্য। তারা সহ্য করে গেছে কারণ তাদের হয়তো হলের ডাইনিং এ খাওয়ার বাধ্যবাধকতা ছিল। তারা হয়তো হলটাকে নিজের মনে করে স্বতঃস্ফূর্ত ভাবে কাজ করতো, যার মূল্য প্রিয় ভাইরা দিত র‍্যাগ দিয়ে। কিন্তু এখন যখন এই ক্রান্তিকালে সবাই সিদ্ধান্ত নিচ্ছি যে আমরা যা ফেস করেছি, তার এক বিন্দু আমাদের জুনিয়রদের ফেস করতে দিবনা; যখন আমরা সব ভুলে লড়াই করে গেলাম ন্যায় আদায়ের জন্য; যেখান থেকে যেটুক পারা যায় করলাম, এরপরেও তুমি কেন এসে আমাদের এবং জুনিয়রদের মোরাল ডাউন করছো? আমার মনে হয়না তোমার এই অধিকার আছে।  তোমার যদি আসলেই সৎ সাহস থাকতো তুমি বলতে যে জুনিয়র যারা আসছে ওরা যাতে এগুলা ফেস না করে, সেজন্য আমি সর্বাত্মক চেষ্টা করবো। তুমি যদি আসলেও সেই র‍্যাগের কষ্ট বুঝতে, তুমি তোমার আশেপাশের যারা এগুলা নিয়ে এখনো আলাপ করছে, ওদের মানা করতে; ওদের সতর্ক করতে। কয়েকজন খারাপ থাকবেই। ভালো খারাপ মিলিয়েই এই দুনিয়া। এটা তোমার মেনে নিতেই হবে। তাই বলে একটা র‍্যান্ডম স্টেট্মেন্ট পাস করে তুমি বাকিদের চেষ্টাকে অসম্মান করতে পারোনা। এই ক্যাম্পাসে আমরা যতদিন আছি আর যতদিন আমাদের জীবন আছে, এসব অন্যায়ের বিরুদ্ধে কথা বলবো। একটা সময় ছিল যখন ভয় পেতাম। কিন্তু সেই দিন আর নেই। এমন ভাবে নিজের পেইন পোর্টরে করার কিছু নেই যেন মনে হয় আমরা সাধে র‍্যাগ খেয়েছি। এটা যারা ফেস করেছে, কেউই এটা ডিজারভ করতো না। তাই আশা করছি এসব নেগেটিভ কথা বাদ দিয়ে আমাদের সাথে এসব কুপ্রথা নির্মূল করতে সাহায্যের হাত বাডিয়ে দিবে। আর ২ক২৩ ব্যাচকে আমরা বলতে চাই, কেউ এমন কিছু ফেস করলে আমাদের জানাবে। স্যারদের জানাবে। শুধু আমরা একা এটা শেষ করতে পারবোনা। তোমাদের হেল্প অবশ্যই লাগবে। মোটেই ভয় পাবেনা। স্বাধীন হয়েছি ভয় পাবার জন্য নয়, বরং মাথা উঁচু করে দাঁড়ানোর জন্য।   #𝟴𝟭𝟱 A massage to the New KUETians, Batch 2k23- হ্যাঁ, যে Rag এর কাহিনী শুনে এসেছ এতদিন, সেটা কোনো Myth, Urban Legend or KUET কে নিচে নামানর Propagonda না। এটা এত দিন কুয়েটের একটা কলঙ্ক ছিল। আসা করি এই পরিস্থিতি বদলে যাবে তবু Rag এর বিষয়টা হল শাশুরি-বউমার  মত মানে Batch 2k22, batch 2k21 এর কাছে যেভাবে Rag খেয়ে আসছে ঠিক সেভাবেই তোমাদেরকে Rag দেবার জন্য অপেক্ষায় আছে তারা। এবং Rag মানে পচানো বা গালিগালাজ সেটা না, Rag এ কি হয় তার একটা সংক্ষিপ্ত বর্ণনা দেই- তোমাকে রাত ৮ টাই ডাকবে, এরপর রুমে ঢূকার পরই ফোন গুলা Restart দিয়ে দিতে বলবে, এরপর যেভাবে দাড় করিয়ে রাখবে সেটাই কষ্টকর, তুমি হাসতে পারবে না, ডানে বায়ে তাকাতে পারবে না, এরপর কয়েকটা জিনিসের সাথে হাওয়াই দেয়া, নৌকা দেয়া, মুরগি হউয়া আরও কত কী! এগুলা শুনে মজার লাগতেছে? তুমি একটা চেয়ারে বসলে দেহ যেভাবে থাকে সেভাবে থাকতে হবে চেয়ার ছাড়া আর হাত সামনে থাকবে এটা হাওয়াই, আর নৌকাটা হল Floor এ সুয়ে শুধু মাত্র কোমরটা মাটিটে টাচ করে থেকে দেহকে নৌকার মত Bend করে হাত-পা ভূমির সাথে 45 degree তে উপরে উঠিয়ে রাখা, আর মুরগি কীভাবে হতে হয় এর একটা Idea তো পাচ্ছ, এবং এরকম মুরগি হয়ে আরও অনেকগুলা Dept এর ছেলে দের সামনে হইত তোমাকে হলরুম দিয়ে গলগল ঘুরতে হবে, এরপর cigarette এর ফিল্টার ধরিয়ে দিয়ে বলবে হলরুমের Length, width, height কত ফিল্টার এটা বের করতে, আবার একটা Coin দিয়ে বলতে পারে Floor এ রেখে ফু দিয়ে দিয়ে Coin টাকে সরিয়ে সরিয়ে হল্রুমের ডাইমেনশন গুলা কত ফু এটা বের করা। যেভাবে তোমাকে পরিচয় দেয়া শেখাবে সেটা শিখতেই এক মাস লাগবে, কিন্তু 1-1 চলে আসবে Senior রা নিজের পরিচয় তোমাকে দেবে না এবং Officially পরিচয় না দিলে তুমি senior দের নাম নিতেও পারবানা কখন। এছাড়াও আরও কিছু আছে যার এতটা অকথ্য যে এখানে লিখলে Post Approve হবে না। আর অকথ্য গালাগালির কথা আর বললাম না সেটা এতসময়ে বুঝে গেছ আসা করি। এই Rag রাত ৮ টা থেকে শুরু হয়ে চলবে রাত ৩ টা পর্যন্ত। এরপর চুল দাড়ি কাটা, Strict Dress Code তো থাকছেই।  মজার কাহিনীটা এবার বলব Rag শেষে তোমাকে হয়ত Senior রা খিচুড়ি ডিম ভাজি খাওয়াবে, এটাই ফাদ, যে তোমাকে খাওয়াবে, তোমার উপরে তার উপরে একটা Dominance চলে আসবে এবং একটা কথা বলবে এবং নিজেও বুঝে যাবা যে যারা Rag খাবে তারাই senior দের সবচেয়ে Close হবে। জিনিসটা আর কিছু না, এটা Stockholm Syndrome। Term টার সাথে হয়তো পরিচিত যে Victim নিজেই Criminal এর উপর একটা Feelings Grow করে। Stockholm syndrome describes the psychological condition of a victim who identifies with and empathizes with their captor or abuser and their goals.  এটা থেকে বেরিয়ে আসার ট্রাই করা যেতে পারে, ১ম কাজ, Hall Avoid কর, এখন এসব ভয় দিবে যে পাশের হল এর কেউ ধরে নিয়ে গেলে কে বাঁচাবে, Seat দেবে না, Provost Sir Signature দেবেন না Course Registration হবে না আরও কত কী! আর একটা জিনিষ মনে রাখবা, তোমাদের যেটা বুঝানো হবে যে Rag হল Campus এর Open Secret; Sir রা সব এ জানেন। এটা সত্যি না, Sir রা এটা জানেও না সেভাবে আর Support তো করেনই না। So, এসব কিছু হলে Sir দের জানাতে দ্বিধা বোধ করে না মোটেও। মনে রেখ, Batchmate সবার আগে, তাই কোনো batchmate হলে যাচ্ছে না এটা Ensure করা তোমাদের দায়িত্ব। আর আমি শুধু Department এর Batchmate এর কথা বলছি না।                                                                                          শেষে এটাই বলব, Stay Strong, keep yourself together. Only you can end this abominated culture. This is now or never.  -From a regular victim of Ragging (Batch'22)",95,3.0,,2024-08-11 18:56:44,https://www.facebook.com/61554694872000/posts/122169788174156495,Bangla
814.0,"#814
Frustrated 2K22 be like :এতো দিন রাজনীতি মুক্ত ক্যাম্পাস চাচ্ছিলেন , তার পক্ষে ছিলাম 
কিন্তু ম্যানার ও শিখানো যাবে না তার পক্ষে নেই 

-anonymous(CSE'21)","Frustrated 2K22 be like :এতো দিন রাজনীতি মুক্ত ক্যাম্পাস চাচ্ছিলেন , তার পক্ষে ছিলাম  কিন্তু ম্যানার ও শিখানো যাবে না তার পক্ষে নেই   -anonymous(CSE'21)",454,40.0,,2024-08-11 17:49:35,https://www.facebook.com/61554694872000/posts/122169780044156495,Bangla
813.0,"#813

র‍্যাগিং বন্ধ হলে তো আমরা চাকরি ক্ষেত্রে পিছিয়ে যাবো😩 এক সিনিয়র ভাই একবার বলেছিলেন, ""তোমরা র‍্যাগ খাওয়ার কারনে চাকরি ক্ষেত্রের জন্যে প্রস্তুত হচ্ছো। চাকরি ক্ষেত্রে র‍্যাগিং এর অভিজ্ঞতা অনেক সাহায্য করে কোপ আপ করতে।"" সেই সিনিয়র এর প্রতি আমার খোলা মন্তব্য ""amar dhon er chakrir jonno prostut korso shei bhaya""

-anonymous (BME '22)","র‍্যাগিং বন্ধ হলে তো আমরা চাকরি ক্ষেত্রে পিছিয়ে যাবো😩 এক সিনিয়র ভাই একবার বলেছিলেন, ""তোমরা র‍্যাগ খাওয়ার কারনে চাকরি ক্ষেত্রের জন্যে প্রস্তুত হচ্ছো। চাকরি ক্ষেত্রে র‍্যাগিং এর অভিজ্ঞতা অনেক সাহায্য করে কোপ আপ করতে।"" সেই সিনিয়র এর প্রতি আমার খোলা মন্তব্য ""amar dhon er chakrir jonno prostut korso shei bhaya""  -anonymous (BME '22)",612,66.0,,2024-08-11 17:07:14,https://www.facebook.com/61554694872000/posts/122169761444156495,Bangla
